cell_id,city,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31
8829b6c74bfffff,Phoenix,0.04841465,0.28551993,-0.0052429456,-0.04939774,0.25219738,-0.04717258,0.022305189,0.179405,0.19414428,-0.01794728,0.053177267,-0.009152329,-0.3269903,0.2690238,-0.10751863,-0.03344316,-0.04582356,-0.19688354,-0.067652985,0.24726443,0.0795314,-0.20560893,0.113681704,0.044852797,-0.2725031,-0.12583758,0.16262089,0.30705968,0.2757408,0.17864884,-0.28083566,-0.1204034
8829b6c74dfffff,Phoenix,0.08712908,-0.11692218,-0.015750047,-0.077944495,0.1254465,0.03406348,0.1104768,0.15885773,-0.42023587,0.010635416,-0.13843328,0.22781433,0.22247063,-0.11358553,0.30969417,0.20256905,0.06943127,-0.085179165,0.055508178,0.043984484,-0.08797598,-0.0018498588,-0.43429297,-0.02650543,-0.11660095,0.13329479,0.12277555,0.01920346,-0.4405869,-0.048002906,0.049428765,-0.10556477
8829b6c751fffff,Phoenix,0.050218813,0.26258644,-0.12916182,-0.09716446,0.20908915,0.06746365,0.05261107,0.10761852,0.1868413,-0.04990466,0.009494172,-0.016353194,-0.20070964,0.24008141,-0.12866893,-0.06033226,-0.029775737,-0.17920643,0.04917245,0.20827942,0.11560106,-0.23004988,0.19212173,0.034397732,-0.18594064,-0.203933,0.15506616,0.33585286,0.28267717,0.15918103,-0.34420258,-0.2529833
8829b6c753fffff,Phoenix,0.050674748,0.29311392,-0.035477463,-0.011551349,0.24539426,-0.007591274,0.047622614,0.13445246,0.15684514,-0.07453977,0.06933914,0.0014093268,-0.26723266,0.28348455,-0.062347673,-0.035528645,-0.07359841,-0.23695143,-0.029002935,0.23037276,0.11439866,-0.2085352,0.13883485,0.028726857,-0.20795958,-0.14431773,0.18171412,0.29003733,0.3181564,0.19632664,-0.30527103,-0.17687829
8829b6c755fffff,Phoenix,0.05458589,0.27542773,-0.059074853,-0.06968429,0.25559062,0.0076792357,0.048609465,0.1177831,0.17422785,-0.0743153,0.062069565,-0.0034988935,-0.24944393,0.2908914,-0.07455621,-0.057654385,-0.024179118,-0.22933687,0.00031247025,0.21534258,0.094884574,-0.21652006,0.15124683,0.05278331,-0.20496409,-0.16768567,0.15007395,0.3034275,0.29146492,0.17667216,-0.33636034,-0.20151101
8829b6c759fffff,Phoenix,0.08223804,0.2655855,-0.04845068,-0.059993777,0.26195115,-0.045950823,-0.0062559047,0.13828097,0.22695298,-0.0015456921,0.049095135,-0.015737336,-0.3256739,0.2827082,-0.096493915,-0.07439151,-0.030657904,-0.23152691,-0.081358336,0.2664752,0.09250141,-0.22389865,0.15854158,0.08030622,-0.2575555,-0.10906974,0.1544011,0.30351043,0.21236311,0.1512696,-0.26837885,-0.12337586
8829b6c75bfffff,Phoenix,0.072141685,0.26439458,-0.1225685,-0.051473677,0.22232841,-0.059109453,-0.03521488,0.13514335,0.25990307,-0.007905533,0.02126281,-0.0055740084,-0.2520833,0.30217063,-0.12072324,-0.097836986,-0.016020847,-0.22386958,-0.09437478,0.29911968,0.07427721,-0.24137297,0.15875614,0.046592664,-0.20322399,-0.123560354,0.15520953,0.3083054,0.19162323,0.18464462,-0.2649099,-0.17632574
8829b6c75dfffff,Phoenix,-0.0055108373,0.29919583,0.024983352,-0.027668128,0.23142344,-0.02233906,0.060262702,0.17405134,0.14985874,-0.021570353,0.07546452,-0.014657085,-0.31579027,0.27139708,-0.10875434,0.004699619,-0.08731509,-0.17046961,-0.024006607,0.19880737,0.06585726,-0.17398594,0.09996125,0.035003386,-0.25736138,-0.15184535,0.1551599,0.3095348,0.3521581,0.18943377,-0.31166765,-0.13487984
8829b6c761fffff,Phoenix,0.05365741,0.30084434,-0.027618077,0.010620431,0.24148664,-0.017439455,0.043893818,0.13690527,0.14698684,-0.06894964,0.07588958,-0.00047864814,-0.27332437,0.2880148,-0.052405126,-0.025200076,-0.091495186,-0.24013379,-0.037476316,0.23891827,0.12065216,-0.19996078,0.13361387,0.028145896,-0.21162304,-0.13304968,0.18543303,0.27635407,0.3271962,0.20517062,-0.29180235,-0.1674426
8829b6c765fffff,Phoenix,0.05737159,0.29952985,-0.036405716,0.008737561,0.24543552,-0.019018587,0.034451928,0.13014439,0.14874712,-0.064547144,0.079805076,-0.0032023746,-0.2789003,0.30183634,-0.047350537,-0.035315745,-0.08863966,-0.24800552,-0.03871204,0.24770798,0.11470139,-0.20814103,0.13519455,0.044644315,-0.20700721,-0.1264279,0.17614341,0.27373412,0.30641413,0.20774005,-0.28706288,-0.16910948
8829b6c769fffff,Phoenix,-0.007631347,0.25682452,-0.11763571,-0.11576748,0.16597886,-0.023151418,-0.05237104,0.16978571,0.30086592,-0.06971831,-0.03712824,-0.002372992,-0.2458018,0.2370558,-0.23530686,-0.09918912,0.027881548,-0.123968914,-0.01802142,0.2289716,0.0021588667,-0.24387844,0.10461088,-0.043162692,-0.22323073,-0.14852376,0.110178985,0.34336892,0.27250406,0.109340034,-0.2983602,-0.22394027
8829b6c76bfffff,Phoenix,0.054733336,0.25632784,-0.097606085,-0.049001228,0.21965975,-0.03609741,-0.0017561245,0.1317443,0.22805023,-0.0014277642,0.030119836,-0.022098614,-0.25612366,0.28646362,-0.12841967,-0.067050755,-0.031078136,-0.19651401,-0.05783256,0.27021012,0.084814385,-0.21679378,0.16923118,0.066070676,-0.22357325,-0.16356303,0.15817143,0.31638086,0.25525224,0.19520126,-0.29919124,-0.18067038
8829b6c76dfffff,Phoenix,0.016272927,0.27875385,-0.058918722,-0.06744625,0.23941478,-0.048193168,-0.01828946,0.16817693,0.22394823,-0.06309372,0.034769222,0.0037926983,-0.2809109,0.2867573,-0.12381931,-0.07579619,-0.011029049,-0.21813872,-0.060912013,0.25418544,0.03125269,-0.2346097,0.094584346,0.024271194,-0.23963715,-0.111094914,0.12735084,0.32507563,0.26193967,0.1421466,-0.30306637,-0.18511891
8829b6ca01fffff,Phoenix,-0.010332811,0.24878457,-0.14115334,-0.012918647,0.11105327,0.11310031,0.09096616,0.039028138,0.11033944,-0.036205143,0.12230438,-0.077186584,-0.09781159,0.29766762,-0.101396635,-0.07293725,-0.107982025,-0.11039208,0.1468283,0.16084287,0.08152877,-0.18561651,0.2456681,0.09534257,-0.044289734,-0.26742414,0.11341525,0.2667388,0.37180504,0.23044597,-0.343126,-0.29397452
8829b6ca03fffff,Phoenix,0.05763471,0.28719836,-0.044739824,-0.032396737,0.25643235,-0.01752141,0.034654554,0.12363326,0.15635024,-0.0671914,0.08092514,0.00420419,-0.2704012,0.3134764,-0.044655606,-0.054355744,-0.054191846,-0.25217327,-0.02118505,0.23845167,0.09252458,-0.22019324,0.13427703,0.06029229,-0.20915459,-0.13454099,0.15943609,0.2877953,0.28234166,0.1889648,-0.3091879,-0.18185645
8829b6ca09fffff,Phoenix,0.035018962,0.26548275,-0.16102338,-0.07435834,0.19385782,0.08253107,0.05758091,0.077128656,0.12919278,-0.06887831,0.12594406,-0.026606126,-0.20229056,0.4194926,-0.10032135,-0.13037215,-0.021643888,-0.15802711,0.1425555,0.19696325,-0.03300975,-0.27105212,0.15530805,0.07769877,-0.04560795,-0.20153543,0.09770605,0.29020622,0.22453973,0.18401423,-0.27914634,-0.27069843
8829b6ca0bfffff,Phoenix,0.025078874,0.17207128,-0.106348254,-0.13534728,0.21358572,0.073871486,-0.0014666921,0.072498806,0.17945339,-0.16679257,0.07839591,-0.002090013,-0.15680066,0.2959998,-0.11399141,-0.14336729,0.10035645,-0.14383209,0.12733729,0.14727755,0.0040991483,-0.2566766,0.15804045,0.078924775,-0.10618768,-0.20928882,0.07209804,0.30592307,0.30221996,0.16603784,-0.37942958,-0.29894555
8829b6ca19fffff,Phoenix,0.029820483,0.30646655,-0.09059559,-0.044959933,0.19692749,-0.037884753,-0.012693459,0.15896408,0.23568138,-0.051393118,0.03954467,0.021374132,-0.24741887,0.30313316,-0.12581131,-0.08445635,-0.053386938,-0.21638982,-0.06847438,0.2724998,0.05346881,-0.2522712,0.1328553,-0.0067192297,-0.18597242,-0.1165396,0.15325402,0.32403648,0.2512055,0.18142153,-0.26701394,-0.19040985
8829b6ca1dfffff,Phoenix,0.050645888,0.2955878,-0.03159452,-0.006834104,0.24263173,-0.007998276,0.048621796,0.13607222,0.1515754,-0.07407416,0.070464,0.00059805304,-0.2680108,0.2822951,-0.061489616,-0.028887944,-0.078946486,-0.23311964,-0.025736064,0.2292569,0.11727902,-0.2032788,0.13569002,0.02664285,-0.21133001,-0.14405076,0.18158291,0.2852843,0.32974958,0.19931686,-0.30375937,-0.17647044
8829b6ca29fffff,Phoenix,0.21217313,0.009216681,-0.21762285,0.034475185,0.3062741,0.11854132,-0.05540191,0.30725333,-0.019114854,-0.16053246,-0.20694235,0.1784607,0.14373058,-0.0022769454,0.06708313,0.0792274,-0.011591995,-0.06516953,0.10091159,0.18038937,0.040045075,0.042314604,-0.22577798,-0.108288966,-0.17009245,0.15690543,0.06158978,-0.1705641,-0.051986918,0.10837484,-0.1858277,-0.56582
8829b6ca2dfffff,Phoenix,0.055251665,0.30388078,-0.02573419,0.021289926,0.24063735,-0.023941759,0.04107112,0.13867956,0.145312,-0.065078996,0.07802342,-0.00090009975,-0.27655864,0.29041493,-0.047652427,-0.023339992,-0.09992412,-0.24480894,-0.0474032,0.24560507,0.12284512,-0.19876207,0.13239755,0.02827583,-0.21117374,-0.12584051,0.1889622,0.27205867,0.32250676,0.20857401,-0.28293622,-0.1608697
8829b6ca39fffff,Phoenix,0.05780153,0.30298775,-0.031550013,0.019876141,0.24211085,-0.023767544,0.036057144,0.1352211,0.14694992,-0.0624144,0.079558134,-0.0032851011,-0.27920872,0.29741177,-0.04666938,-0.02852164,-0.09807872,-0.2474098,-0.04663005,0.24966756,0.11983607,-0.20279865,0.13394701,0.03684839,-0.20870928,-0.123363495,0.18376292,0.27051565,0.31341895,0.21019474,-0.2805591,-0.16274963
8829b6ca41fffff,Phoenix,-0.2081246,0.12195723,0.032587748,0.06257927,-0.013279776,0.08882504,0.15269265,-0.2761408,0.14629056,-0.056249198,0.07971534,-0.16736118,-0.3421078,0.20003925,-0.21989597,-0.00055119174,-0.017665332,-0.010516898,-0.02383145,-0.41174105,-0.15633693,0.08622931,0.07067959,-0.15894829,0.18696266,0.074315526,-0.076643676,-0.10609425,0.16592708,-0.38391608,0.18093678,0.25871313
8829b6ca43fffff,Phoenix,-0.11087145,0.20582336,-0.15299854,0.14139432,0.1443582,0.21979782,0.19679445,-0.16134904,0.070507176,-0.07051531,-0.009363159,-0.03673362,-0.2674588,0.29862708,-0.14651597,0.13959838,-0.09693381,-0.113441885,0.040852103,-0.34730804,-0.11875568,0.0706158,-0.033934943,-0.2997057,0.037218492,0.21772578,0.08201383,-0.13375741,0.1310548,-0.44576493,0.10302051,-0.021449948
8829b6ca45fffff,Phoenix,0.10858138,0.1534436,-0.26943997,0.11553038,0.32747132,0.24653254,0.063870445,0.17999439,0.013323445,-0.17612493,-0.1705627,0.10996347,-0.04335257,0.18117785,-0.03924179,0.14839287,-0.055147484,-0.11452012,0.12257434,-0.057692293,-0.069485456,0.053583723,-0.22400583,-0.26111814,-0.1153603,0.25287083,0.08285993,-0.196382,0.03302352,-0.14437704,-0.0905874,-0.47977716
8829b6ca49fffff,Phoenix,0.0067269458,0.2606084,-0.16566737,-0.0010028393,0.07957487,0.1346025,0.08359735,0.03663082,0.07858492,-0.007837111,0.10411255,-0.08062801,-0.10760016,0.3276149,-0.11886282,-0.05420094,-0.13320386,-0.073723905,0.19746158,0.14831334,0.053338856,-0.18678054,0.21276958,0.09828652,-0.042150527,-0.2659208,0.08184754,0.2548278,0.36656815,0.24302588,-0.31527308,-0.31380105
8829b6ca4bfffff,Phoenix,0.029744536,0.18664446,-0.05008054,-0.11595001,0.14814053,-0.055582304,0.018143412,0.036671992,0.2847134,-0.092436485,0.057408184,-0.025728209,-0.16568418,0.2618962,-0.16871056,-0.09535639,0.100622736,-0.045285936,0.06858326,0.11908058,0.025755139,-0.1623157,0.19001661,0.072670504,-0.20455843,-0.31639183,0.091602825,0.25203407,0.3821565,0.157745,-0.4162788,-0.19215861
8829b6ca4dfffff,Phoenix,0.0028531903,0.23235491,-0.15712951,-0.01919951,0.07772315,0.09415295,0.075317144,0.001070002,0.14255461,-0.020253763,0.105919234,-0.09182554,-0.039605603,0.27008915,-0.10457395,-0.06360346,-0.08341253,-0.07632191,0.14492792,0.17308955,0.11503936,-0.15782277,0.2893949,0.100704476,-0.050851468,-0.30831477,0.1114773,0.24582528,0.36610433,0.22485235,-0.36701238,-0.2914013
8829b6ca51fffff,Phoenix,-0.13964356,0.09449186,0.27130464,0.022109205,-0.011443115,-0.23411195,-0.013985954,0.17276977,0.18512887,-0.29969308,0.198798,0.21209005,-0.08977523,-0.010591004,-0.009590375,-0.2602394,0.056474116,-0.1374743,-0.21883708,0.05445813,-0.032502107,-0.2728099,-0.019714579,-0.39343113,0.0133774085,0.055685014,0.28042725,0.17540102,0.045191534,-0.17354402,0.020982938,0.28111362
8829b6ca53fffff,Phoenix,-0.0001103062,0.2931995,0.0037590363,-0.032734096,0.21635677,-0.07959756,0.008272931,0.18745643,0.21994849,-0.06218111,0.05755966,0.012663435,-0.3037745,0.279962,-0.14131664,-0.054822076,-0.047505394,-0.17713632,-0.0867493,0.22236443,0.031185582,-0.21493961,0.07064563,0.003073772,-0.2383613,-0.13407263,0.14210498,0.31175756,0.3235041,0.18245995,-0.28922796,-0.13670525
8829b6ca55fffff,Phoenix,0.058574304,0.17373608,-0.1464365,-0.17435177,0.20523958,0.003353622,0.013468073,0.062056143,0.24168791,-0.09862913,-0.0013203231,0.0032972642,-0.16507006,0.29072514,-0.15474926,-0.11221372,0.14005332,-0.10877453,0.085325785,0.17785537,-0.010751962,-0.24282245,0.13571653,0.07765717,-0.1833413,-0.2733126,0.09833921,0.32501286,0.21064226,0.12626192,-0.38669005,-0.25409997
8829b6ca57fffff,Phoenix,0.06148789,0.25137925,-0.0360001,-0.09191332,0.2788125,0.06203825,0.046557505,0.096719354,0.10377716,-0.10598482,0.13063617,-0.026452834,-0.22934972,0.32953665,-0.03335109,-0.08592561,0.03298124,-0.25070432,0.0591968,0.19128047,0.060215693,-0.23229575,0.13455923,0.12843506,-0.14049229,-0.17432413,0.10371332,0.29421037,0.26554614,0.21162376,-0.34457448,-0.20741485
8829b6ca59fffff,Phoenix,0.025983287,0.25490618,-0.10746121,-0.101462446,0.21238247,0.07150417,0.0457341,0.09594163,0.103669524,-0.10278472,0.1185618,0.0062825885,-0.22239442,0.38020805,-0.084181,-0.10592246,0.015190622,-0.19871971,0.12535603,0.19762191,-0.01565784,-0.29346478,0.11142871,0.065815695,-0.099064596,-0.18767156,0.13436593,0.3335451,0.2438962,0.16688475,-0.2986802,-0.23402436
8829b6ca5bfffff,Phoenix,-0.13058099,-0.17492002,0.06893402,-0.38629308,-0.12231884,-0.1488101,0.24589229,0.013001754,-0.025885088,0.20292741,0.0654249,0.084917955,0.1544877,-0.06090771,-0.08587757,0.02760741,0.18560524,0.07165364,-0.01504688,-0.063179545,-0.1394606,-0.2379979,-0.023842849,0.07921797,0.04595445,-0.3906238,0.15760334,0.48350668,-0.037869006,0.059254322,-0.22976483,0.117445566
8829b6ca5dfffff,Phoenix,0.04351376,0.2661716,-0.18859805,0.06588579,0.101511024,0.065181054,0.0203457,0.06963177,0.16685101,-0.034877114,0.10454872,-0.08985742,-0.13459179,0.3420507,-0.14711979,-0.083282955,-0.14091346,-0.07568565,0.07910337,0.27220142,0.105971895,-0.20024428,0.2713958,0.04518316,-0.05167788,-0.20344771,0.12925237,0.21619415,0.34227538,0.24252336,-0.23774475,-0.2877811
8829b6ca61fffff,Phoenix,0.024739023,0.32474956,-0.035438985,-0.012745728,0.21254754,-0.060897704,0.020285515,0.14485992,0.19679204,-0.05820888,0.08063381,0.035218857,-0.28885815,0.32730553,-0.07297132,-0.07466777,-0.09261137,-0.26404694,-0.091944374,0.26727518,0.06720071,-0.24219666,0.104750164,-0.0021390158,-0.17923018,-0.095704846,0.18518394,0.30131304,0.25721812,0.18614355,-0.23184484,-0.13278896
8829b6ca63fffff,Phoenix,-0.029228983,0.21557455,-0.123358324,0.13146012,0.008793381,0.10823421,0.06961852,0.028522834,0.099843115,0.00916199,0.08917837,-0.13814479,-0.03339589,0.16933413,-0.14442825,0.001160308,-0.21582362,0.008610071,0.09104324,0.14682439,0.17609522,-0.060702894,0.29766643,0.07244276,-0.03643473,-0.25679615,0.09195711,0.16953519,0.5024482,0.28528363,-0.2934639,-0.29240796
8829b6ca67fffff,Phoenix,-0.02988184,0.24753469,0.08193236,-0.019592559,0.16371861,-0.03466579,0.05468601,0.19100504,0.24703062,-0.26708388,0.116120726,-0.031694483,-0.22358401,0.24701563,-0.20314512,-0.16757743,0.08386538,-0.0123916855,0.04925374,0.047363374,-0.08345691,-0.13801283,-0.0019983172,-0.13047047,-0.13273959,-0.17635038,0.053339306,0.1809513,0.5056619,0.060697548,-0.2905556,-0.23032787
8829b6ca69fffff,Phoenix,0.032681774,0.21198408,-0.07035262,0.087568864,0.093510374,-0.033494364,0.015968286,0.13275822,0.2854435,-0.065572254,0.04235219,-0.07791993,-0.18488754,0.18018463,-0.24382499,-0.08132729,-0.09113341,0.056770682,-0.05189301,0.19089043,0.10381451,-0.114618845,0.23039252,-0.0033757708,-0.17381845,-0.22467805,0.08651663,0.17827557,0.4934774,0.22947893,-0.28078774,-0.25421166
8829b6d001fffff,Phoenix,0.07440209,0.2113495,-0.15361114,-0.11293899,0.18695056,-0.013861569,-0.023005674,0.15120038,0.35048518,-0.07310309,-0.05860098,-0.017310359,-0.18796483,0.12814423,-0.22222917,-0.17192665,0.06713466,-0.13577648,-0.14358559,0.28562364,0.12695871,-0.28979978,0.19396992,-0.0119910855,-0.15783325,-0.18030076,0.1735202,0.32941225,0.12061952,0.1353039,-0.25126094,-0.1930196
8829b6d003fffff,Phoenix,-0.008767393,-0.15937583,0.039674733,-0.29566944,0.0049619623,-0.12552612,0.20704053,0.1040147,-0.17999174,0.23141621,-0.11256956,0.19950083,0.22119312,-0.19325541,0.11449253,0.18000728,0.118930325,-0.08351636,-0.13962959,0.07255995,-0.018189091,-0.18601143,-0.19179502,0.06713763,-0.123344004,-0.18191145,0.25733274,0.41931084,-0.30484438,0.012682608,-0.171666,0.10412189
8829b6d005fffff,Phoenix,0.07636713,0.23129463,-0.14963874,-0.12071993,0.23536246,0.020481082,-0.026004653,0.13552068,0.25317338,-0.0551017,-0.053185895,-0.03950998,-0.20302607,0.19312204,-0.16379978,-0.077714205,0.065643825,-0.17827827,-0.051379416,0.3002981,0.12847677,-0.23750249,0.13561316,0.08589036,-0.2076625,-0.19435212,0.13879468,0.31930178,0.164,0.20442446,-0.30409557,-0.23467869
8829b6d007fffff,Phoenix,-0.020480212,0.16023642,0.0011825468,-0.06071099,0.12027107,-0.10181632,-0.0027717936,0.17730084,0.35165977,-0.11202994,-0.018593948,0.010968247,-0.21268365,0.11788191,-0.27267438,-0.11130028,0.046375588,-0.0194985,-0.12185261,0.15796526,0.04208527,-0.21387468,0.11301245,-0.10804358,-0.20912956,-0.22562313,0.19936074,0.33193943,0.35867888,0.13098489,-0.3134947,-0.1686566
8829b6d009fffff,Phoenix,0.17694263,0.11606539,-0.22694819,0.0483643,0.30157837,0.14303789,0.0030305649,0.22320575,0.01671586,-0.20533861,-0.16598581,0.22515811,0.058855,0.14612232,0.06504608,0.092003964,-0.0082529755,-0.10612126,0.13402154,0.043709334,-0.047786854,0.0778958,-0.24256821,-0.26447257,-0.11613809,0.25329408,0.08699874,-0.23994008,-0.02665955,-0.12391934,-0.06976493,-0.4998757
8829b6d00bfffff,Phoenix,0.06500696,-0.28150383,-0.10022741,-0.1615465,0.08704261,-0.083663374,-0.026488373,0.08949537,-0.07876556,0.19262981,-0.26537445,0.07103644,0.15275988,-0.33776453,0.053588346,0.09736297,0.11019263,-0.03710953,-0.20099248,0.25115672,0.117744595,-0.12531991,-0.13209617,0.18968926,-0.18108629,-0.093201496,0.17887436,0.24179514,-0.48645607,0.06584404,-0.12249985,0.025097668
8829b6d00dfffff,Phoenix,-0.13407858,0.18810764,0.2369237,-0.028291272,-0.13555802,-0.16739178,-0.058970068,0.08286859,0.085846975,-0.27819717,0.22091699,0.21560079,-0.14810385,0.13182317,0.04019585,-0.233704,8.452381e-05,-0.14375646,-0.005281695,-0.0138279125,-0.16286235,-0.28984597,-0.1481347,-0.37913013,0.10607153,0.1381309,0.12586823,0.07543582,0.028998194,-0.22533569,0.23156394,0.32118648
8829b6d011fffff,Phoenix,0.078995824,0.050182436,0.060113594,0.021805584,-0.114594385,-0.019470796,-0.056274775,0.033483155,-0.2320085,-0.044024136,-0.06579283,0.16035844,0.039183058,-0.0019389838,0.2651373,0.047170643,-0.044534475,-0.089578494,0.048748158,-0.030025637,-0.13868059,0.0956111,-0.2950483,-0.1403632,0.00057478057,0.36886236,-0.031063816,-0.2620515,-0.38606283,-0.21994565,0.48423922,0.15317701
8829b6d013fffff,Phoenix,-0.099749565,0.30282664,-0.03240087,-0.001589641,-0.11453564,0.091215946,0.21075809,-0.20735094,0.16305909,-0.037718832,0.11415912,0.011728858,-0.16160351,0.32502455,-0.10537921,-0.0056935153,-0.07414061,-0.024298428,0.096110106,-0.31826863,-0.17729288,0.047566388,0.08133873,-0.3428707,0.18897112,0.052826546,0.050559394,-0.082144044,0.10151718,-0.45824918,0.21904588,0.11744007
8829b6d015fffff,Phoenix,-0.09717155,-0.08503456,0.1807564,-0.3652026,-0.08697584,-0.24399132,0.21404722,0.01992972,0.08622716,0.21442401,0.103495896,0.092773944,0.1020209,-0.12627383,-0.005470548,-0.018581279,0.16809162,-0.06821255,-0.25719747,-0.027044892,-0.043461703,-0.19561927,0.07196613,0.08940845,0.021254396,-0.3075028,0.18141566,0.44313678,-0.097247005,0.03466574,-0.18417364,0.28726757
8829b6d017fffff,Phoenix,0.13399287,0.15146236,-0.007247745,-0.02454046,-0.022888621,-0.08679249,0.12464476,0.17771934,-0.24323407,0.03459588,-0.073435776,0.28515944,0.32851234,-0.0592819,0.4082778,0.14964402,-0.07651799,-0.23356761,-0.07146655,0.11802928,0.028488837,0.053893983,-0.27407664,-0.1962859,-0.057336994,0.17097487,0.2345897,-0.018556366,-0.34281453,-0.13387729,0.18850541,-0.0006565197
8829b6d019fffff,Phoenix,-0.008131656,0.18597199,0.1952077,0.12643762,-0.25703472,-0.07632367,-0.09228302,-0.024651367,-0.11647282,-0.106722064,0.17510796,0.0669939,0.0006478026,0.12744902,0.16787723,-0.07129385,-0.13191043,-0.029752646,0.114975,-0.12820384,-0.15799476,0.075859144,-0.13954458,-0.22591399,0.13332188,0.33800873,-0.11342711,-0.35001457,0.046166,-0.18056165,0.4474645,0.26286393
8829b6d01bfffff,Phoenix,-0.1498682,0.18464121,0.25915614,-0.047923606,-0.07887293,-0.19718935,-0.03104515,0.14136736,0.12994267,-0.26319373,0.20695196,0.23051906,-0.12689602,0.056637138,0.04559729,-0.22848895,-0.005028567,-0.1926534,-0.10265141,0.029832153,-0.100291505,-0.29436827,-0.1192998,-0.38671836,0.061262697,0.107081614,0.2123861,0.14577886,0.037259243,-0.2002263,0.1473385,0.31366488
8829b6d01dfffff,Phoenix,-0.107237265,0.27947146,-0.026414268,0.00028477664,-0.10402819,0.07118994,0.19758123,-0.21594828,0.16668518,-0.042649515,0.11906472,0.018516315,-0.1808867,0.3114935,-0.101730816,-0.019734653,-0.06403074,-0.044743977,0.0700503,-0.31526792,-0.17463538,0.025766378,0.07062613,-0.34659162,0.18673293,0.07121286,0.054455172,-0.07560487,0.088014394,-0.47506335,0.2246025,0.15604258
8829b6d021fffff,Phoenix,0.03241693,-0.1534606,-0.008930587,-0.3021978,0.10685993,-0.07614782,0.25988168,0.13145764,-0.1751222,0.14919183,-0.14907031,0.18301897,0.2623254,-0.1905755,0.14970353,0.16188078,0.14723003,-0.09936354,-0.100217156,0.03834182,-0.011841078,-0.13959815,-0.22379252,0.07683969,-0.1447332,-0.19799498,0.21805435,0.33821207,-0.3256367,0.041996714,-0.26533905,-0.024357611
8829b6d023fffff,Phoenix,-0.018790426,0.18756393,0.23271945,0.091161184,-0.1663903,-0.08703325,-0.07660732,-0.0030959777,-0.08484567,-0.2161242,0.27644482,0.08203719,-0.10835484,0.2089201,0.1517939,-0.18756276,-0.049858157,-0.11578932,0.09051221,-0.068227,-0.15216707,-0.09222028,-0.12969537,-0.25487447,0.18402262,0.2878971,-0.042617224,-0.23045151,0.00834019,-0.16529423,0.41207412,0.31486136
8829b6d025fffff,Phoenix,-0.037868865,0.22868073,0.03755883,-0.10129295,0.21783789,-0.027808396,0.07156386,0.16460523,0.15710129,-0.12977159,0.05395868,0.0155828595,-0.28501087,0.25381103,-0.14983153,-0.02191028,0.040761396,-0.13232152,0.026453868,0.12363958,0.002853048,-0.20342657,0.009941784,0.008940676,-0.23466797,-0.21226744,0.16395216,0.33100387,0.39243093,0.17725562,-0.33987182,-0.16330749
8829b6d027fffff,Phoenix,-0.039532524,0.15705718,0.20708537,0.15757051,-0.21463938,-0.1073824,-0.13078326,-0.05418685,-0.038195167,-0.1839291,0.27314377,0.025080258,-0.06161338,0.15428863,0.1416229,-0.18754226,-0.10570051,-0.08390029,0.05884734,-0.08245212,-0.098242626,-0.009306591,-0.053148277,-0.22122806,0.20286857,0.31013656,-0.100323506,-0.31405425,0.07015968,-0.15784556,0.4141934,0.31249502
8829b6d029fffff,Phoenix,0.03269995,0.24235679,-0.043543328,-0.13068601,0.26930207,0.0006517782,0.06680478,0.1443344,0.17603137,-0.09747037,0.033547148,0.0052750944,-0.22800641,0.24972638,-0.10123873,-0.049528416,0.073750146,-0.20949613,-0.010897755,0.20554484,0.06199898,-0.2288146,0.07337953,0.059988424,-0.21871576,-0.21366014,0.16819246,0.34401363,0.2558349,0.17230895,-0.35404286,-0.19292101
8829b6d02bfffff,Phoenix,-0.1628996,0.2227562,0.0009540793,0.011820661,-0.08849695,0.10130303,0.19816191,-0.2487929,0.09902978,-0.055391796,0.120851256,-0.0130599495,-0.18666162,0.28312162,-0.101969205,0.013670049,-0.039954826,-0.027944673,0.09302113,-0.3667455,-0.17028555,0.09157206,0.052022293,-0.29823548,0.20137498,0.08323899,0.02357469,-0.09873675,0.12884961,-0.4830452,0.21523139,0.15032111
8829b6d02dfffff,Phoenix,-0.17858452,0.045640443,0.214665,-0.2612731,-0.23574775,-0.17724793,0.17689243,-0.16550943,0.1580521,0.115717374,0.3010419,-0.019286823,-0.099110544,0.16167673,-0.10656479,-0.13490303,0.12600009,0.033826176,-0.029453214,-0.24584466,-0.2167428,-0.12298115,0.17887782,-0.03429686,0.23585916,-0.2080006,-0.010394723,0.23511966,0.14890094,-0.13182063,0.06438736,0.37354478
8829b6d031fffff,Phoenix,-0.13670552,0.21792987,0.15278944,-0.15306082,-0.29465267,-0.08524711,0.2335701,-0.19121619,0.1856161,0.08475468,0.25307512,-0.028971316,-0.092922345,0.22821932,-0.13236485,-0.09251922,-0.014495234,0.054601867,-0.0017799401,-0.26899543,-0.20231947,-0.06736219,0.18415567,-0.19300391,0.2590253,-0.16304463,0.0033165107,0.119471654,0.14422561,-0.2378575,0.18323348,0.31211585
